id,month_series,month,study,table,cohort,sex,measure,treatment,z,SE,SD,SD_lower,SD_upper,absolute,unit,abs_SD,abs_SD_lower,abs_SD_upper,abs_SE,months_treated_gnrha,age,age_0,n,baseline,baseline_SE,baseline_SD,abs_per,abs_per_SE
82,36,36,Carmichael,2,M+F,NA,hip_BMC,GnRHa,NA,NA,NA,NA,NA,26.8,NA,8.735072054376815,18.064927945623186,35.53507205437681,2.5215981009926156,36,16.766666666666666,13.766666666666666,12,NA,NA,NA,1.0268199233716475,0.09661295406101975
83,0,0,Carmichael,2,M+F,NA,hip_BMD,GnRHa,NA,NA,NA,NA,NA,0.82,g/m^2,0.14164981709800245,0.6783501829019976,0.9616498170980023,0.04089078001609649,36,13.766666666666666,13.766666666666666,12,NA,NA,NA,1,0.04986680489767865
83,36,36,Carmichael,2,M+F,NA,hip_BMD,GnRHa,NA,NA,NA,NA,NA,0.81,g/m^2,0.11017207996511301,0.699827920034887,0.9201720799651131,0.03180394001251949,36,16.766666666666666,13.766666666666666,12,NA,NA,NA,0.9878048780487806,0.0387852926981945
17,0,0,Klink,2,M,M,spine_BMAD,GnRHa,-0.44,0.3175426480542942,1.1,-1.54,0.6600000000000001,NA,NA,NA,NA,NA,NA,20.400000000000013,14.9,14.9,12,-0.44,0.3175426480542942,1.1,NA,NA
17,20,20,Klink,2,M,M,spine_BMAD,GnRHa,-0.9,0.2138089935299395,0.8,-1.7000000000000002,-0.09999999999999998,NA,NA,NA,NA,NA,NA,20.400000000000013,16.6,14.9,14,-0.44,0.3175426480542942,1.1,NA,NA
17a,0,0,Klink,2,M,M,spine_BMAD,GnRHa,NA,NA,NA,NA,NA,0.22,g/cm^3,0.03,0.19,0.25,0.009045340337332909,20.400000000000013,14.9,14.9,11,NA,NA,NA,1,0.04111518335151322
17a,20,20,Klink,2,M,M,spine_BMAD,GnRHa,NA,NA,NA,NA,NA,0.22,g/cm^3,0.02,0.2,0.24,0.005547001962252292,20.400000000000013,16.6,14.9,13,NA,NA,NA,1,0.025213645282964964
17b,20,0,Klink,2,M,M,spine_BMAD,Estrogen,-0.9,0.2138089935299395,0.8,-1.7000000000000002,-0.09999999999999998,NA,NA,NA,NA,NA,NA,20.400000000000013,16.6,16.6,14,-0.44,0.3175426480542942,1.1,NA,NA
17b,41,21,Klink,2,M,M,spine_BMAD,Estrogen,-0.78,0.2752790791697971,1.03,-1.81,0.25,NA,NA,NA,NA,NA,NA,20.400000000000013,22.1,16.6,14,-0.44,0.3175426480542942,1.1,NA,NA
17c,20,0,Klink,2,M,M,spine_BMAD,Estrogen,NA,NA,NA,NA,NA,0.22,g/cm^3,0.02,0.2,0.24,0.005547001962252292,20.400000000000013,16.6,16.6,13,NA,NA,NA,1,0.025213645282964964
17c,41,21,Klink,2,M,M,spine_BMAD,Estrogen,NA,NA,NA,NA,NA,0.23,g/cm^3,0.03,0.2,0.26,0.008320502943378437,20.400000000000013,22.1,16.6,13,NA,NA,NA,1.0454545454545454,0.03782046792444744
18,0,0,Klink,2,M,M,spine_aBMD,GnRHa,-0.77,0.26834509667420964,0.89,-1.6600000000000001,0.12,NA,NA,NA,NA,NA,NA,20.400000000000013,14.9,14.9,11,-0.77,0.26834509667420964,0.89,NA,NA
18,20,20,Klink,2,M,M,spine_aBMD,GnRHa,-1.01,0.2718030961503623,0.98,-1.99,-0.030000000000000027,NA,NA,NA,NA,NA,NA,20.400000000000013,16.6,14.9,13,-0.77,0.26834509667420964,0.89,NA,NA
18a,0,0,Klink,2,M,M,spine_aBMD,GnRHa,NA,NA,NA,NA,NA,0.84,g/m^2,0.13,0.71,0.97,0.03752776749732568,20.400000000000013,14.9,14.9,12,NA,NA,NA,1,0.04467591368729248
18a,20,20,Klink,2,M,M,spine_aBMD,GnRHa,NA,NA,NA,NA,NA,0.84,g/m^2,0.11,0.73,0.95,0.028401877872187724,20.400000000000013,16.6,14.9,15,NA,NA,NA,1,0.03381175937165205
18b,20,0,Klink,2,M,M,spine_aBMD,Estrogen,-1.01,0.2718030961503623,0.98,-1.99,-0.030000000000000027,NA,NA,NA,NA,NA,NA,20.400000000000013,16.6,16.6,13,-0.77,0.26834509667420964,0.89,NA,NA
18b,41,21,Klink,2,M,M,spine_aBMD,Estrogen,-1.36,0.23020058143347008,0.83,-2.19,-0.5300000000000001,NA,NA,NA,NA,NA,NA,20.400000000000013,22.1,16.6,13,-0.77,0.26834509667420964,0.89,NA,NA
18c,20,0,Klink,2,M,M,spine_aBMD,Estrogen,NA,NA,NA,NA,NA,0.84,g/m^2,0.11,0.73,0.95,0.028401877872187724,20.400000000000013,16.6,16.6,15,NA,NA,NA,1,0.03381175937165205
18c,41,21,Klink,2,M,M,spine_aBMD,Estrogen,NA,NA,NA,NA,NA,0.93,g/m^2,0.1,0.8300000000000001,1.03,0.025819888974716113,20.400000000000013,22.1,16.6,15,NA,NA,NA,1.1071428571428572,0.03073796306513823
19,0,0,Klink,2,M,M,hip_BMAD,GnRHa,-0.93,0.3678438403848716,1.22,-2.15,0.2899999999999999,NA,NA,NA,NA,NA,NA,20.400000000000013,14.9,14.9,11,-0.93,0.3678438403848716,1.22,NA,NA
19,20,20,Klink,2,M,M,hip_BMAD,GnRHa,-1.57,0.550236312869298,1.74,-3.31,0.16999999999999993,NA,NA,NA,NA,NA,NA,20.400000000000013,16.6,14.9,10,-0.93,0.3678438403848716,1.22,NA,NA
19a,0,0,Klink,2,M,M,hip_BMAD,GnRHa,NA,NA,NA,NA,NA,0.28,g/cm^3,0.04,0.24000000000000002,0.32,0.011547005383792516,20.400000000000013,14.9,14.9,12,NA,NA,NA,1,0.041239304942116126
19a,20,20,Klink,2,M,M,hip_BMAD,GnRHa,NA,NA,NA,NA,NA,0.26,g/cm^3,0.04,0.22,0.3,0.010690449676496976,20.400000000000013,16.6,14.9,14,NA,NA,NA,0.9285714285714285,0.038180177416060626
19b,20,0,Klink,2,M,M,hip_BMAD,Estrogen,NA,NA,NA,NA,NA,0.26,g/cm^3,0.04,0.22,0.3,0.010690449676496976,20.400000000000013,16.6,16.6,14,NA,NA,NA,1,0.04111711414037298
19b,41,21,Klink,2,M,M,hip_BMAD,Estrogen,NA,NA,NA,NA,NA,0.28,g/cm^3,0.05,0.23000000000000004,0.33,0.01336306209562122,20.400000000000013,22.1,16.6,14,NA,NA,NA,1.076923076923077,0.051396392675466224
20,0,0,Klink,2,M,M,hip_aBMD,GnRHa,-0.66,0.29103264421710495,0.77,-1.4300000000000002,0.10999999999999999,NA,NA,NA,NA,NA,NA,20.400000000000013,14.9,14.9,7,-0.66,0.29103264421710495,0.77,NA,NA
20,20,20,Klink,2,M,M,hip_aBMD,GnRHa,-0.95,0.18995214708399108,0.63,-1.58,-0.31999999999999995,NA,NA,NA,NA,NA,NA,20.400000000000013,16.6,14.9,11,-0.66,0.29103264421710495,0.77,NA,NA
20a,0,0,Klink,2,M,M,hip_aBMD,GnRHa,NA,NA,NA,NA,NA,0.88,g/m^2,0.12,0.76,1,0.03207134902949092,20.400000000000013,14.9,14.9,14,NA,NA,NA,1,0.03644471480623968
20a,20,20,Klink,2,M,M,hip_aBMD,GnRHa,NA,NA,NA,NA,NA,0.87,g/m^2,0.08,0.79,0.95,0.02065591117977289,20.400000000000013,16.6,14.9,15,NA,NA,NA,0.9886363636363636,0.02347262634065101
20b,20,0,Klink,2,M,M,hip_aBMD,Estrogen,-0.95,0.18995214708399108,0.63,-1.58,-0.31999999999999995,NA,NA,NA,NA,NA,NA,20.400000000000013,16.6,16.6,11,-0.66,0.29103264421710495,0.77,NA,NA
20b,86,66,Klink,2,M,M,hip_aBMD,Estrogen,-0.69,0.22311839498754507,0.74,-1.43,0.050000000000000044,NA,NA,NA,NA,NA,NA,20.400000000000013,22.1,16.6,11,-0.66,0.29103264421710495,0.77,NA,NA
20c,20,0,Klink,2,M,M,hip_aBMD,Estrogen,NA,NA,NA,NA,NA,0.87,g/m^2,0.08,0.79,0.95,0.02065591117977289,20.400000000000013,16.6,16.6,15,NA,NA,NA,1,0.023742426643417115
20c,86,66,Klink,2,M,M,hip_aBMD,Estrogen,NA,NA,NA,NA,NA,0.94,g/m^2,0.11,0.83,1.05,0.028401877872187724,20.400000000000013,22.1,16.6,15,NA,NA,NA,1.0804597701149425,0.032645836634698534
21,0,0,Klink,2,F,F,spine_BMAD,GnRHa,0.28,0.2064741604835056,0.9,-0.62,1.1800000000000002,0.25,g/cm^3,0.03,0.22,0.28,0.006882472016116852,16.799999999999983,15,15,19,0.28,0.2064741604835056,0.9,1,0.02752988806446741
21,17,17,Klink,2,F,F,spine_BMAD,GnRHa,-0.5,0.185826744435155,0.81,-1.31,0.31000000000000005,0.24,g/cm^3,0.02,0.22,0.26,0.004588314677411235,16.799999999999983,16.4,15,19,0.28,0.2064741604835056,0.9,0.96,0.01835325870964494
21a,17,0,Klink,2,F,F,spine_BMAD,Testosterone,-0.5,0.185826744435155,0.81,-1.31,0.31000000000000005,0.24,g/cm^3,0.02,0.22,0.26,0.004588314677411235,16.799999999999983,16.4,16.4,19,0.28,0.2064741604835056,0.9,1,0.019117977822546813
21a,34,17,Klink,2,F,F,spine_BMAD,Testosterone,-0.033,0.21794494717703364,0.95,-0.983,0.9169999999999999,0.25,g/cm^3,0.28,-0.030000000000000027,0.53,0.0642364054837573,16.799999999999983,21.9,16.4,19,0.28,0.2064741604835056,0.9,1.0416666666666667,0.2676516895156554
22,0,0,Klink,2,F,F,spine_aBMD,GnRHa,0.17,0.27071056596726284,1.18,-1.01,1.3499999999999999,0.95,g/m^2,0.12,0.83,1.0699999999999998,0.02752988806446741,16.799999999999983,15,15,19,0.17,0.27071056596726284,1.18,1,0.028978829541544644
22,17,17,Klink,2,F,F,spine_aBMD,GnRHa,-0.72,0.22712157653185613,0.99,-1.71,0.27,0.91,g/m^2,0.1,0.81,1.01,0.022941573387056175,16.799999999999983,16.4,15,19,0.17,0.27071056596726284,1.18,0.9578947368421054,0.02414902461795387
22a,17,0,Klink,2,F,F,spine_aBMD,Testosterone,-0.72,0.22712157653185613,0.99,-1.71,0.27,0.91,g/m^2,0.1,0.81,1.01,0.022941573387056175,16.799999999999983,16.4,16.4,19,0.17,0.27071056596726284,1.18,1,0.025210520205556235
22a,34,17,Klink,2,F,F,spine_aBMD,Testosterone,-0.33,0.2569456219350292,1.12,-1.4500000000000002,0.79,0.99,g/m^2,0.13,0.86,1.12,0.029824045403173027,16.799999999999983,21.9,16.4,19,0.17,0.27071056596726284,1.18,1.0879120879120878,0.032773676267223106
23,0,0,Klink,2,F,F,hip_BMAD,GnRHa,0.01,0.1649915822768611,0.7,-0.69,0.71,NA,NA,NA,NA,NA,NA,16.799999999999983,15,15,18,0.01,NA,NA,NA,NA
23,17,17,Klink,2,F,F,hip_BMAD,GnRHa,-0.28,0.17441967269268174,0.74,-1.02,0.45999999999999996,NA,NA,NA,NA,NA,NA,16.799999999999983,16.4,15,18,0.01,NA,NA,NA,NA
23a,0,0,Klink,2,F,F,hip_BMAD,GnRHa,NA,NA,NA,NA,NA,0.32,g/cm^3,0.04,0.28,0.36,0.009428090415820635,16.799999999999983,15,15,18,NA,NA,NA,1,0.029462782549439483
23a,17,17,Klink,2,F,F,hip_BMAD,GnRHa,NA,NA,NA,NA,NA,0.31,g/cm^3,0.04,0.27,0.35,0.00917662935482247,16.799999999999983,16.4,15,19,NA,NA,NA,0.96875,0.028676966733820218
23b,17,0,Klink,2,F,F,hip_BMAD,Testosterone,NA,NA,NA,NA,NA,0.31,g/cm^3,0.04,0.27,0.35,0.00917662935482247,16.799999999999983,16.4,16.4,19,NA,NA,NA,1,0.029602030176846678
23b,34,17,Klink,2,F,F,hip_BMAD,Testosterone,NA,NA,NA,NA,NA,0.33,g/cm^3,0.05,0.28,0.38,0.011470786693528088,16.799999999999983,21.9,16.4,19,NA,NA,NA,1.0645161290322582,0.03700253772105835
24,0,0,Klink,2,F,F,hip_aBMD,GnRHa,0.36,0.20188584580609434,0.88,-0.52,1.24,NA,NA,NA,NA,NA,NA,16.799999999999983,15,15,19,0.36,0.20188584580609434,0.88,NA,NA
24,17,17,Klink,2,F,F,hip_aBMD,GnRHa,-0.35,0.1812384297577438,0.79,-1.1400000000000001,0.44000000000000006,NA,NA,NA,NA,NA,NA,16.799999999999983,16.4,15,19,0.36,0.20188584580609434,0.88,NA,NA
24a,0,0,Klink,2,F,F,hip_aBMD,GnRHa,NA,NA,NA,NA,NA,0.92,g/m^2,0.1,0.8200000000000001,1.02,0.023570226039551587,16.799999999999983,15,15,18,NA,NA,NA,1,0.025619810912556072
24a,17,17,Klink,2,F,F,hip_aBMD,GnRHa,NA,NA,NA,NA,NA,0.88,g/m^2,0.09,0.79,0.97,0.020647416048350554,16.799999999999983,16.4,15,19,NA,NA,NA,0.9565217391304347,0.02244284353081582
24b,17,0,Klink,2,F,F,hip_aBMD,Testosterone,-0.35,0.1975,0.79,-1.1400000000000001,0.44000000000000006,0.88,g/m^2,0.09,0.79,0.97,0.0225,16.799999999999983,16.4,16.4,16,0.36,0.20188584580609434,0.88,1,0.025568181818181816
24b,34,17,Klink,2,F,F,hip_aBMD,Testosterone,-0.35,0.185,0.74,-1.0899999999999999,0.39,0.95,g/m^2,0.1,0.85,1.05,0.025,16.799999999999983,21.9,16.4,16,0.36,0.20188584580609434,0.88,1.0795454545454546,0.02840909090909091
36,0,0,Vlot,2,F_young,F,hip_BMAD,GnRHa,-0.01,0.17471584072430293,0.5525,-0.5625,0.5425,0.31,g/cm^3,0.024999999999999994,0.28500000000000003,0.33499999999999996,0.007905694150420946,14.4,15.1,15.1,10,-0.01,0.17471584072430293,0.5525,1,0.025502239194906278
36,14,14,Vlot,2,F_young,F,hip_BMAD,GnRHa,-0.37,0.21740658913657607,0.6875,-1.0575,0.3175,0.3,g/cm^3,0.032499999999999994,0.2675,0.33249999999999996,0.01027740239554723,14.400000000000013,16.3,15.1,10,-0.01,0.17471584072430293,0.5525,0.9677419354838709,0.03315291095337816
36a,14,0,Vlot,2,F_young,F,hip_BMAD,Testosterone,-0.37,0.21740658913657607,0.6875,-1.0575,0.3175,0.3,g/cm^3,0.032499999999999994,0.2675,0.33249999999999996,0.01027740239554723,14.400000000000013,16.3,16.3,10,-0.01,0.17471584072430293,0.5525,1,0.034258007985157435
36a,38,24,Vlot,2,F_young,F,hip_BMAD,Testosterone,-0.37,0.2276839915321233,0.72,-1.0899999999999999,0.35,0.33,g/cm^3,0.034999999999999996,0.29500000000000004,0.365,0.011067971810589326,14.4,18.3,16.3,10,-0.01,0.17471584072430293,0.5525,1.1,0.036893239368631085
37,0,0,Vlot,2,F_young,F,spine_BMAD,GnRHa,-0.05,0.28040555045732013,0.9299999999999999,-0.98,0.8799999999999999,0.23,g/cm^3,0.022499999999999992,0.20750000000000002,0.2525,0.0067840052529996794,14.4,15.1,15.1,11,-0.05,0.28040555045732013,0.9299999999999999,1,0.029495675013042084
37,14,14,Vlot,2,F_young,F,spine_BMAD,GnRHa,-0.84,0.2314099569634336,0.7675000000000001,-1.6075,-0.0724999999999999,0.23,g/cm^3,0.022500000000000006,0.20750000000000002,0.2525,0.006784005252999684,14.400000000000013,16.3,15.1,11,-0.05,0.28040555045732013,0.9299999999999999,1,0.0294956750130421
37a,14,0,Vlot,2,F_young,F,spine_BMAD,Testosterone,-0.84,0.2314099569634336,0.7675000000000001,-1.6075,-0.0724999999999999,0.23,g/cm^3,0.022500000000000006,0.20750000000000002,0.2525,0.006784005252999684,14.4,16.3,16.3,11,-0.05,0.28040555045732013,0.9299999999999999,1,0.0294956750130421
37a,38,24,Vlot,2,F_young,F,spine_BMAD,Testosterone,-0.15,0.17487657985510288,0.58,-0.73,0.42999999999999994,0.25,g/cm^3,0.015000000000000006,0.235,0.265,0.004522670168666456,14.4,18.3,16.3,11,-0.05,0.28040555045732013,0.9299999999999999,1.0869565217391304,0.01966378334202807
42,0,0,Vlot,2,F_old,F,hip_BMAD,GnRHa,0.27,0.14126851552366818,0.6775,-0.4075,0.9475,0.33,g/cm^3,0.035,0.29500000000000004,0.365,0.007298004491997618,14.4,15.1,15.1,23,0.27,0.14126851552366818,0.6775,1,0.02211516512726551
42,14,14,Vlot,2,F_old,F,hip_BMAD,GnRHa,-0.27,0.16681153124565984,0.8,-1.07,0.53,0.3,g/cm^3,0.04499999999999999,0.255,0.345,0.009383148632568363,14.400000000000013,16.3,15.1,23,0.27,0.14126851552366818,0.6775,0.9090909090909091,0.028433783735055645
42a,14,0,Vlot,2,F_old,F,hip_BMAD,Testosterone,-0.27,0.16681153124565984,0.8,-1.07,0.53,0.3,g/cm^3,0.04499999999999999,0.255,0.345,0.009383148632568363,14.4,16.3,16.3,23,0.27,0.14126851552366818,0.6775,1,0.03127716210856121
42a,38,24,Vlot,2,F_old,F,hip_BMAD,Testosterone,0.02,0.179843682124227,0.8625,-0.8425,0.8825000000000001,0.32,g/cm^3,0.04499999999999999,0.275,0.365,0.009383148632568363,14.4,18.3,16.3,23,0.27,0.14126851552366818,0.6775,1.0666666666666667,0.03127716210856121
43,0,0,Vlot,2,F_old,F,spine_BMAD,GnRHa,0.27,0.17723725194851359,0.8500000000000001,-0.5800000000000001,1.12,0.26,g/cm^3,0.019999999999999997,0.24000000000000002,0.28,0.004170288281141495,14.4,15.1,15.1,23,0.27,0.17723725194851359,0.8500000000000001,1,0.016039570312082672
43,14,14,Vlot,2,F_old,F,spine_BMAD,GnRHa,-0.29,0.16576895917537443,0.7949999999999999,-1.085,0.5049999999999999,0.24,g/cm^3,0.020000000000000004,0.21999999999999997,0.26,0.004170288281141497,14.400000000000013,16.3,15.1,23,0.27,0.17723725194851359,0.8500000000000001,0.923076923076923,0.01603957031208268
43a,14,0,Vlot,2,F_old,F,spine_BMAD,Testosterone,-0.29,0.16576895917537443,0.7949999999999999,-1.085,0.5049999999999999,0.24,g/cm^3,0.020000000000000004,0.21999999999999997,0.26,0.004170288281141497,14.4,16.3,16.3,23,0.27,0.17723725194851359,0.8500000000000001,1,0.017376201171422904
43a,38,24,Vlot,2,F_old,F,spine_BMAD,Testosterone,-0.06,0.1756733938430855,0.8425,-0.9025000000000001,0.7825,0.25,g/cm^3,0.0225,0.2275,0.2725,0.0046915743162841824,14.4,18.3,16.3,23,0.27,0.17723725194851359,0.8500000000000001,1.0416666666666667,0.01954822631785076
44,0,0,Vlot,2,M_young,M,hip_BMAD,GnRHa,-0.71,0.2325,0.93,-1.6400000000000001,0.22000000000000008,0.29,g/cm^3,0.0325,0.25749999999999995,0.3225,0.008125,30,13.5,13.5,16,-0.71,0.2325,0.93,1,0.02801724137931035
44,30,30,Vlot,2,M_young,M,hip_BMAD,GnRHa,-1.32,0.225,0.9,-2.22,-0.42000000000000004,0.27,g/cm^3,0.0325,0.23750000000000002,0.3025,0.008125,30,16,13.5,16,-0.71,0.2325,0.93,0.9310344827586208,0.02801724137931035
44a,30,0,Vlot,2,M_young,M,hip_BMAD,Estrogen,-1.32,0.225,0.9,-2.22,-0.42000000000000004,0.27,g/cm^3,0.0325,0.23750000000000002,0.3025,0.008125,30,16,16,16,-0.71,0.2325,0.93,1,0.03009259259259259
44a,54,24,Vlot,2,M_young,M,hip_BMAD,Estrogen,-1.3,0.276875,1.1075,-2.4074999999999998,-0.19250000000000012,0.27,g/cm^3,0.039999999999999994,0.23000000000000004,0.31,0.009999999999999998,30,18,16,16,-0.71,0.2325,0.93,1,0.03703703703703703
45,0,0,Vlot,2,M_young,M,spine_BMAD,GnRHa,-0.2,0.19364916731037085,0.75,-0.95,0.55,0.21,g/cm^3,0.019999999999999997,0.19,0.22999999999999998,0.005163977794943222,30,13.5,13.5,15,-0.2,0.19364916731037085,0.75,1,0.024590370452110582
45,30,30,Vlot,2,M_young,M,spine_BMAD,GnRHa,-1.52,0.17944822837427696,0.695,-2.215,-0.8250000000000001,0.2,g/cm^3,0.015,0.185,0.21500000000000002,0.0038729833462074164,30,16,13.5,15,-0.2,0.19364916731037085,0.75,0.9523809523809524,0.018442777839082936
45a,30,0,Vlot,2,M_young,M,spine_BMAD,Estrogen,-1.52,0.17944822837427696,0.695,-2.215,-0.8250000000000001,0.2,g/cm^3,0.015,0.185,0.21500000000000002,0.0038729833462074164,30,16,16,15,-0.2,0.19364916731037085,0.75,1,0.01936491673103708
45a,54,24,Vlot,2,M_young,M,spine_BMAD,Estrogen,-1.1,0.20204063122715357,0.7825,-1.8825,-0.3175000000000001,0.22,g/cm^3,0.020000000000000004,0.2,0.24,0.005163977794943223,30,18,16,15,-0.2,0.19364916731037085,0.75,1.0999999999999999,0.025819888974716116
46,0,0,Vlot,2,M_old,M,hip_BMAD,GnRHa,-0.44,0.23474276701672128,0.5750000000000001,-1.0150000000000001,0.13500000000000006,0.3,g/cm^3,0.024999999999999994,0.275,0.32499999999999996,0.010206207261596574,30,13.5,13.5,6,-0.44,0.23474276701672128,0.5750000000000001,1,0.034020690871988585
46,30,30,Vlot,2,M_old,M,hip_BMAD,GnRHa,-0.36,0.2000416623272929,0.49,-0.85,0.13,0.3,g/cm^3,0.020000000000000004,0.27999999999999997,0.32,0.008164965809277263,30,16,13.5,6,-0.44,0.23474276701672128,0.5750000000000001,1,0.02721655269759088
46a,30,0,Vlot,2,M_old,M,hip_BMAD,Estrogen,-0.36,0.2000416623272929,0.49,-0.85,0.13,0.3,g/cm^3,0.020000000000000004,0.27999999999999997,0.32,0.008164965809277263,30,16,16,6,-0.44,0.23474276701672128,0.5750000000000001,1,0.02721655269759088
46a,54,24,Vlot,2,M_old,M,hip_BMAD,Estrogen,-0.56,0.35313477125124154,0.865,-1.425,0.30499999999999994,0.29,g/cm^3,0.035,0.255,0.32499999999999996,0.014288690166235208,30,18,16,6,-0.44,0.23474276701672128,0.5750000000000001,0.9666666666666667,0.047628967220784024
47,0,0,Vlot,2,M_old,M,spine_BMAD,GnRHa,-1.18,0.3208757547712198,0.7175,-1.8975,-0.4624999999999999,0.22,g/cm^3,0.0175,0.2025,0.2375,0.007826237921249264,30,13.5,13.5,5,-1.18,0.3208757547712198,0.7175,1,0.0355738087329512
47,30,30,Vlot,2,M_old,M,spine_BMAD,GnRHa,-1.15,0.2560297834237259,0.5725,-1.7225,-0.5774999999999999,0.22,g/cm^3,0.012499999999999997,0.20750000000000002,0.23249999999999998,0.0055901699437494725,30,16,13.5,5,-1.18,0.3208757547712198,0.7175,1,0.02540986338067942
47a,30,0,Vlot,2,M_old,M,spine_BMAD,Estrogen,-1.15,0.2560297834237259,0.5725,-1.7225,-0.5774999999999999,0.22,g/cm^3,0.012499999999999997,0.20750000000000002,0.23249999999999998,0.0055901699437494725,30,16,16,5,-1.18,0.3208757547712198,0.7175,1,0.02540986338067942
47a,54,24,Vlot,2,M_old,M,spine_BMAD,Estrogen,-0.66,0.24596747752497689,0.55,-1.21,-0.10999999999999999,0.23,g/cm^3,0.012500000000000004,0.2175,0.24250000000000002,0.005590169943749476,30,18,16,5,-1.18,0.3208757547712198,0.7175,1.0454545454545454,0.025409863380679437
